id,created_at,text
944173134621609984,2017-12-22 11:49:51,"The UK passport is an expression of our independence and sovereignty – symbolising our citizenship of a proud, grea… https://t.co/ycfdClp6Dk"
944154559936716800,2017-12-22 10:36:03,"I was pleased to arrive in Cyprus last night, to today let our brave armed forces know just how vital their work is… https://t.co/oSgf1THS5t"
944142390167789569,2017-12-22 09:47:41,My Government is developing proposals to crack down on puppies being reared in unhealthy circumstances by unscrupul… https://t.co/5wAqvT1377
944137227248046080,2017-12-22 09:27:10,A merry Christmas to @HelpStAndrews - a wonderful charity long-supported by @MartinVickers. They provide free care… https://t.co/jIxjWMbOCm
943867592539869184,2017-12-21 15:35:44,I am in #Warsaw today to ensure that the UK and Poland can work even more closely together to ensure the security a… https://t.co/5FEnwPkspc
943863315725475840,2017-12-21 15:18:45,It was a real pleasure meeting @MorawieckiM today. Our ties with Poland are rooted deeply in our shared history. To… https://t.co/pMcrx71Sy2
943778055205597184,2017-12-21 09:39:57,"Congratulations to #Birmingham, hosts of @thecgf in 2022. Well done Karen Bradley and @andy4wm who worked so hard t… https://t.co/B6uisn5wwn"
943766279101599744,2017-12-21 08:53:09,We are banning leaseholds for new build homes. My Government is doing all it can to help end the #leaseholdscandal… https://t.co/qoWde4p3ui
943757709517709313,2017-12-21 08:19:06,RT @sajidjavid: We’re going ban sale of new build leasehold homes &amp; set ground rent to zero for new leases to help end #leaseholdscandal &amp;…
943477652572209152,2017-12-20 13:46:15,What is happening in the NHS? #PMQs https://t.co/TlPKkpPfml
943457026751057920,2017-12-20 12:24:18,"RT @Conservatives: The facts on the NHS:

o   We have more doctors, more nurses, more midwives and more GPs.

o   Last year, the NHS treate…"
943447033716920320,2017-12-20 11:44:35,RT @Number10gov: Prime Minister Theresa May heads to the @HouseofCommons from Number 10 for the last #PMQs of 2017 https://t.co/5VPPYu97Uk
943171865425702912,2017-12-19 17:31:10,I made it clear that any deal guaranteeing the rights of EU citizens living in the UK would be dependent on such an… https://t.co/t2SmWOOK8l
943083120701648896,2017-12-19 11:38:32,"My Government will not only protect workers' rights set out in European legislation, but build on them as we leave… https://t.co/XIZtisnxkv"
943020585717850117,2017-12-19 07:30:02,I'm very pleased Parliament is supporting our efforts to pass a ban on plastic microbeads which pollute our oceans.… https://t.co/woE6j09PxC
942830404624637954,2017-12-18 18:54:20,We have done what many said could not be done. Demonstrating what can be achieved with commitment and perseverance… https://t.co/pmW4O9kF0H
942778871480569856,2017-12-18 15:29:33,Up early this morning to visit the @RoyalMail Maidenhead Delivery Office in my constituency. Particularly in the ru… https://t.co/NMGdAbScJ0
942376399767244800,2017-12-17 12:50:16,We are getting on with the job of Brexit - and we will not be derailed: https://t.co/oGQlLOZLwg
942153297271631878,2017-12-16 22:03:45,Threats of violence and intimidation are unacceptable and have no place in our politics. Everybody should be treate… https://t.co/friNXCgdIC
942139122864541697,2017-12-16 21:07:25,It's been fantastic watching the talented #Strictly stars over the past few weeks - congratulations to… https://t.co/1oVG1w58Of
941743824564563968,2017-12-15 18:56:39,We'll be delivering the Brexit people voted for. https://t.co/a01NFosHeS
941659495897460736,2017-12-15 13:21:33,"Positive conversation with @eucopresident, stressed the importance of building on the progress we have made togethe… https://t.co/rYHAuZn1GK"
941644652293259265,2017-12-15 12:22:34,We will deliver on the will of the British people and get the best Brexit deal for our country - securing the great… https://t.co/QsshMZq4WJ
941641116138471424,2017-12-15 12:08:31,Thank you to Presidents @JunckerEU and @donaldtusk. Today is an important step on the road to delivering a smooth a… https://t.co/l8E2NIbO7I
941598897675362304,2017-12-15 09:20:45,".@VickyFord is a huge supporter of @KidsInspire, based in her Chelmsford constituency. They do great work helping d… https://t.co/FUxWenrzj1"
941326412472029184,2017-12-14 15:18:00,Six months on the Grenfell fire remains at the front of our minds as a truly unimaginable tragedy that should never… https://t.co/CclivvWoNp
941324427152805888,2017-12-14 15:10:07,RT @Jeremy_Hunt: Thinking of @amotherwithout today - three years since William died. No-one should have to live through the agony of losing…
940934657549402113,2017-12-13 13:21:18,It is only the @Conservatives that will deliver the homes this country needs. #PMQs https://t.co/Xjw4b7RiJn
940927800755834881,2017-12-13 12:54:03,RT @Conservatives: The best way to improve wages in the long term is to boost productivity. Our Industrial Strategy will deliver better pai…
940927630022533125,2017-12-13 12:53:23,RT @Conservatives: Our record on improving housing standards. #PMQs https://t.co/9QMGXGr03Q
940924478460186624,2017-12-13 12:40:51,RT @Conservatives: Banks are paying more now than they did when Labour were in charge. We have introduced new taxes on banks - Labour voted…
940924039916384256,2017-12-13 12:39:07,RT @Conservatives: We value EU citizens working in our NHS and across the economy. Our agreement secures the rights of the three millions E…
940924007355944960,2017-12-13 12:38:59,RT @theresa_may: I know our country would be poorer if you left and I want you to stay - https://t.co/KTrkkt1wvV https://t.co/9qIeIgVhXs
940923972920672257,2017-12-13 12:38:51,RT @Conservatives: Last year we delivered more homes than we’ve seen in all but one of the last 30 years - and over the next five years we…
940922100541542401,2017-12-13 12:31:24,RT @Conservatives: We are helping more people buy a home of their own through Help to Buy and Right to Buy #PMQs https://t.co/ioIhmmKpQY
940921544418709506,2017-12-13 12:29:12,"RT @Conservatives: There is still more to do, but the number of homes not meeting the decent home standard is down by 49 per cent since its…"
940894145564028929,2017-12-13 10:40:19,Jobs figures released today by @ONS show unemployment remains at a 42-year-low - all of the increase in the last ye… https://t.co/F9cGVlVbvq
940879280577314817,2017-12-13 09:41:15,It is one of the great pleasures of my job that I get to see at first-hand the incredible work of our armed forces.… https://t.co/qVzm9Gf2p4
940670359464038400,2017-12-12 19:51:05,RT @Number10gov: The Downing Street Chanukiah (Menorah) has been lit to celebrate the first night of #Chanukah. Read the PM’s Chanukah mess…
940648074191532033,2017-12-12 18:22:31,"RT @foreignoffice: Climate change is a genuine threat to humanity. We need to apply pressure and incentivise each other to do more.

UK Cli…"
940648016389779457,2017-12-12 18:22:18,RT @beisgovuk: Find out how the UK has continued to lead the way in tackling climate change since the historic Paris Agreement in 2015 #One…
940628075565469697,2017-12-12 17:03:03,Today’s welcome news is that we are leading the world in #AI readiness - but I want us to do even more. https://t.co/G39OliXoTB
940622280241037312,2017-12-12 16:40:02,"I want to send my very best wishes to everyone celebrating #Hanukkah in our Jewish communities, both in the UK and… https://t.co/KUfu0S2xma"
940577019988992000,2017-12-12 13:40:11,It’s Britain’s duty to help nations hit by climate change - that’s why I’m in Paris today with @EmmanuelMacron for… https://t.co/77PJZAzpMl
940571260924383233,2017-12-12 13:17:18,RT @Number10gov: Support for @FSB_TCFD's recommendations is growing because companies understand that fighting climate change is in their b…
940571214401232896,2017-12-12 13:17:07,RT @Number10gov: PM: Secretary-General Stoltenberg has been a true champion of the #NATO Alliance. I am delighted that the Secretary-Genera…
940563915049783296,2017-12-12 12:48:06,I'm pleased my Government has today announced it will increase the sentence for animal cruelty to up to five years… https://t.co/IHc94Qv7UF
940492406360768512,2017-12-12 08:03:57,"Today we take another step towards Max’s Law – do take part in the consultation, and together we can help to give t… https://t.co/Ey0J1HBtCI"
940474998678007808,2017-12-12 06:54:47,RT @Number10gov: Paddington Bear dropped by Downing Street this afternoon to attend the No 10 children's Christmas party! https://t.co/jA2f…
940470472168431616,2017-12-12 06:36:48,Tackling climate change and mitigating its effects for the world’s poorest are among the most critical challenges t… https://t.co/QuqQMb8YEX
940286483243720704,2017-12-11 18:25:41,"Friday's agreement is good news for people who voted Leave, who were worried we were so bogged down in tortuous neg… https://t.co/g9xPXQEHP2"
940245883102400514,2017-12-11 15:44:22,RT @Conservatives: What the agreement secured by @theresa_may in Brussels last week means - allowing us to move to the next stage of the ne…
940211813563723776,2017-12-11 13:28:59,I know our country would be poorer if you left and I want you to stay - https://t.co/KTrkkt1wvV https://t.co/9qIeIgVhXs
939926896288194560,2017-12-10 18:36:49,Great to see so many brave the snow to come to the Christmas Fayre at St Andrew's Church in Sonning today - Philip… https://t.co/PuR0y0D1aH
939633532900728833,2017-12-09 23:11:06,RT @Number10gov: PM: I’m delighted that @Coventry2021 has been named the next UK City of Culture. I’ve no doubt that you’ll put on a specta…
939597698247876608,2017-12-09 20:48:42,My statement on Iraq’s announcement today that Daesh no longer hold significant territory: https://t.co/Nx16L5Wkza
939540115273248768,2017-12-09 16:59:53,"This afternoon I visited St Luke's Christmas Tree Festival in my constituency, and put a very special star on my ve… https://t.co/LkTYPtWAVh"
939166440149667842,2017-12-08 16:15:02,RT @Number10gov: We're working to achieve the best #BrexitDeal for Britain - follow https://t.co/8ch3zzu29b to find out more #RoadtoBrexit…
939159450300092416,2017-12-08 15:47:16,"I’ve long supported the work of @alexanderdevine, one of my incredible constituency charities. On 17th December the… https://t.co/PCXCfDksor"
939150561055858689,2017-12-08 15:11:56,I’ve made six key commitments to Northern Ireland as part of my negotiations with the EU: https://t.co/BgWa0cEdqu https://t.co/lVaMO2keC8
939112663430451200,2017-12-08 12:41:21,"I visited the excellent @alzheimerssoc in my constituency this morning, meeting service users and their carers. I w… https://t.co/eF3UUe3iQq"
939096619319996416,2017-12-08 11:37:36,I've consistently said that we want to build a deep and special partnership with the EU as we implement the decisio… https://t.co/k142LAzca0
939079419234279424,2017-12-08 10:29:15,"Today’s Brexit deal delivers:
- No hard border in Northern Ireland
- Secures a good financial deal for British taxp… https://t.co/nEfupab2Qz"
939029294331731969,2017-12-08 07:10:04,"I very much welcome the prospect of moving ahead to the next phase of the #Brexit talks on trade and security, and… https://t.co/uI267wSJDk"
938671999492247553,2017-12-07 07:30:19,Hope you enjoyed them! https://t.co/LK48PDxB81
938542550562066433,2017-12-06 22:55:55,"RT @Number10gov: PM: ""We disagree with the US decision to move its embassy to Jerusalem and recognise Jerusalem as the Israeli capital befo…"
938530369351151616,2017-12-06 22:07:31,"RT @Number10gov: Thanks to the hard work of parents and everyone working in our schools, children in England are outperforming other countr…"
938476309080150017,2017-12-06 18:32:42,Congratulations to @juhasipila and our friends in Finland on the 100th anniversary of your independence.… https://t.co/UzSptuYbuo
938457603390300160,2017-12-06 17:18:23,.@jeremycorbyn has been caught misleading students yet again. When will he apologise to them? #PMQs https://t.co/2R8qQAjEYs
938059183114596352,2017-12-05 14:55:12,"Many thanks to my good friend @marianorajoy. He is absolutely right - whilst the UK is leaving the EU, we are certa… https://t.co/D1DwRv3pVH"
938034740526972929,2017-12-05 13:18:04,Today we learn the UK’s phonics revolution has dramatically improved school standards - they’re a tribute to not on… https://t.co/C7izckWDvl
937367218014359553,2017-12-03 17:05:34,"RT @Conservatives: .@JustineGreening: We are seeing standards in our schools rise, we are narrowing the gap in outcomes between disadvantag…"
937367198141689859,2017-12-03 17:05:30,RT @Conservatives: .@Jeremy_Hunt sets out our new £300 million plan to improve support for children and young people’s mental health by tre…
936986055475068928,2017-12-02 15:50:58,It was great to be in Twyford in my constituency on #SmallBizSatUK. Small businesses mean so much - they are the ba… https://t.co/0c62SAR3VF
936914425402892294,2017-12-02 11:06:20,RT @Number10gov: We welcomed small businesses from all over the country to Downing Street this week to mark #SmallBizSatUK https://t.co/v9Q…
936885910267760640,2017-12-02 09:13:02,"On the International Day for the Abolition of Slavery, I’m pleased to reaffirm the UK's commitment to end… https://t.co/b4EC702FlA"
936865258886504448,2017-12-02 07:50:58,Best of luck to @England_RL in the #RLWC2017  final today - #BringItHome! https://t.co/nJilzy3K38
936697572793741313,2017-12-01 20:44:39,Lovely to have our #Christmas tree installed at No10 today - very much looking forward to switching the lights on n… https://t.co/9Ajv7SzBKx
936587992805924866,2017-12-01 13:29:13,"On this 30th #WorldAIDSDay, I am proud to wear the red ribbon in support of everyone living with HIV. https://t.co/OXkPvisYdi"
936295150359400450,2017-11-30 18:05:34,"RT @Conservatives: We’re determined to ensure that the UK remains open for business, so whilst we continue to reduce immigration, we’ll kee…"
936278176036212740,2017-11-30 16:58:07,Britain is committed to working with the Middle East region to ensure its long-term stability - we will be a partne… https://t.co/S5wpYsoTPE
936259912669245440,2017-11-30 15:45:32,"Scotland has a special place at the heart of our precious union of nations. To all Scots, wherever you are in the w… https://t.co/sTiTxgnj05"
935928646661017602,2017-11-29 17:49:12,"RT @Number10gov: The Prime Minister today became the first major foreign leader to visit Iraq since the fall of Mosul, where she congratula…"
935927816692097025,2017-11-29 17:45:54,The UK is committed not only to defeating Daesh militarily but also to countering the dispersal of foreign fighters… https://t.co/SosWTP5m5z
935846440039051265,2017-11-29 12:22:33,RT @Conservatives: Under the Conservatives there are more doctors and more nurses on our wards #PMQs https://t.co/wo7r1FMmQy
935845960646832131,2017-11-29 12:20:38,"RT @Conservatives: Over the last year, the number of workless households fell by 49,000. That means more families with the security of a re…"
935506275584049152,2017-11-28 13:50:51,I have announced a new £70 million package of recovery and reconstruction support for British islands hit by recent… https://t.co/GX82iKw5wg
935502629140090880,2017-11-28 13:36:22,"RT @foreignoffice: Hurricanes Irma and Maria caused unprecedented destruction.

UK has announced new funding to help the British islands #B…"
935502604674707456,2017-11-28 13:36:16,RT @DHgovuk: Today we announce ambitious measures to halve the rate of stillbirths and maternal deaths by 2025 - it's part of our plans for…
935423282035200000,2017-11-28 08:21:04,RT @Number10gov: PM - ‘As a long-term supporter of @DrugFAM I know the work they do makes a huge difference to the lives of those affected…
935231880131211264,2017-11-27 19:40:30,RT @Conservatives: Business Secretary @GregClarkMP explains that our Industrial Strategy is about how we can support businesses to create b…
935231835793129472,2017-11-27 19:40:20,RT @Conservatives: Our Industrial Strategy will help to create high-skilled and better-paid jobs for the next generation – improving living…
935170309606510592,2017-11-27 15:35:51,The Faith Community is a source of vitality and strength in our society. That’s why @andy4wm has called a landmark… https://t.co/6uHaiq8oXc
935093131493519361,2017-11-27 10:29:10,I would like to offer my very warmest congratulations to HRH Prince Harry and Meghan Markle upon their engagement.… https://t.co/DXDEoT3Saj
934087088634499073,2017-11-24 15:51:31,RT @Number10gov: Prime Minister Theresa May meets German Chancellor Angela Merkel on the sidelines of the #EaPSummit https://t.co/EIiGx43JFQ
934070229096857601,2017-11-24 14:44:31,Appalled by the sickening attack on a mosque in North Sinai. Condolences with all those in #Egypt affected by this evil and cowardly act.
933794999711551493,2017-11-23 20:30:51,"From today, 80% of first time buyers will pay no stamp duty at all and 95% will pay much less than before. I’ve sai… https://t.co/wBN7m2iNsG"
933463037721415681,2017-11-22 22:31:45,Wishing the best of luck to @EnglandCricket at the start of what I'm sure will be a superb #Ashes2017 series agains… https://t.co/U7OdX9ccsq
933347360851275777,2017-11-22 14:52:06,"I am optimistic about our future. About the success we can make of Brexit, the well-paid jobs that will be created… https://t.co/f4io1OFtwb"
933334486795812865,2017-11-22 14:00:56,"RT @hmtreasury: So, with effect from today for all first-time buyer purchases up to £300,000, I am abolishing stamp duty altogether #Budget…"
933334466646368257,2017-11-22 14:00:52,RT @hmtreasury: Chancellor: New money for the Home Builders Fund to get SME housebuilders building again #Budget2017 https://t.co/wESh8Fx7qr
933334457905491969,2017-11-22 14:00:49,"RT @hmtreasury: “Over the next 5 years we’ll commit a total of at least £44bn capital funding, loans &amp; guarantees to support our housing ma…"
933332449513365504,2017-11-22 13:52:51,RT @Conservatives: More people are using our NHS. We will help deal with those pressures with an additional £2.8 billion of funding to 2019…
933332389396434944,2017-11-22 13:52:36,"RT @Conservatives: We will deliver an average of 300,000 homes a year by the middle of the next decade - the biggest increase in supply sin…"
933332369586769920,2017-11-22 13:52:32,"RT @Conservatives: We are investing £44 billion in housebuilding to help deliver an average of 300,000 homes a year #Budget2017 https://t.c…"
933332343850459138,2017-11-22 13:52:25,"RT @Conservatives: Thanks to the National Living Wage, lower paid workers have seen their wages grow in real terms more than any other grou…"
933330984501698560,2017-11-22 13:47:01,My Government will help people save for their first home by abolishing stamp duty for over 80% of first-time buyers… https://t.co/FoxQE03YfN
933324370264674304,2017-11-22 13:20:44,RT @Conservatives: No Government in British history has done more than this one to tackle tax evasion and aggressive tax avoidance #Budget2…
933324287381000193,2017-11-22 13:20:25,RT @hmtreasury: Chancellor: I am...making an additional commitment of resource funding of £2.8bn to the NHS in England #Budget2017 https://…
933324283052527617,2017-11-22 13:20:24,"RT @hmtreasury: ""...an additional £10bn…over the course of this Parliament to support the [NHS's] Sustainability and Transformation plans”…"
933324235489075200,2017-11-22 13:20:12,RT @hmtreasury: I will once again cancel the fuel duty rise for both petrol and diesel that is scheduled for April  #Budget2017 https://t.c…
933323230760308738,2017-11-22 13:16:13,RT @Conservatives: We will keep fuel duty frozen for the eighth consecutive year meaning the average car driver is £850 better off since 20…
933323225899110401,2017-11-22 13:16:12,"RT @Conservatives: From April the personal allowance rises to £11,850. A typical taxpayer will be £1,075 a year better off compared to 2010…"
933323129660813313,2017-11-22 13:15:49,"RT @hmtreasury: Chancellor:…duties on other ciders, wines, spirits and on beer will be frozen #Budget2017 https://t.co/PipijhlhwD"
933323112002842624,2017-11-22 13:15:44,RT @hmtreasury: “From April [the National Living Wage] will rise 4.4% from £7.50 an hour to £7.83” #Budget2017 https://t.co/7g1QjshPRU
933323105237381121,2017-11-22 13:15:43,"RT @hmtreasury: ""...partnership, between government, @CBItweets &amp; @The_TUC to set strategic direction for a National Retraining Scheme” #Bu…"
933321893620453376,2017-11-22 13:10:54,"RT @Conservatives: From April the National Living Wage will rise to £7.83, meaning full-time workers are £2,000 better off since we introdu…"
933319072401559552,2017-11-22 12:59:41,RT @Conservatives: We are taking action on single-use plastics that damage our environment - delivering a Britain fit for the future #Budge…
933318401015123968,2017-11-22 12:57:01,"RT @Conservatives: Since 2010, we’ve invested half a trillion pounds in Britain - with the biggest rail programme since the Victorians, the…"
933316852142563330,2017-11-22 12:50:52,RT @hmtreasury: Chancellor: I am immensely proud of the government’s record in having created over 3 million new jobs since 2010 #Budget201…
933315738718400512,2017-11-22 12:46:26,RT @hmtreasury: “I report today on an economy that continues to grow…continues to create more jobs than ever before” #Budget2017 https://t.…
933315691444359168,2017-11-22 12:46:15,RT @hmtreasury: Chancellor @PhilipHammondUK begins his Autumn Budget speech in the @HouseofCommons #Budget2017 https://t.co/9hnA6m5HaP
933285606037377024,2017-11-22 10:46:42,The Cabinet met this morning to discuss #Budget2017 which @PhilipHammondUK will deliver later today - setting out h… https://t.co/xN6mAvVOzr
933021757300232192,2017-11-21 17:18:16,The resignation of Robert Mugabe provides Zimbabwe with an opportunity to forge a new path free of the oppression t… https://t.co/pOF7wxbXRq
932683015733628930,2017-11-20 18:52:14,Great to meet young apprentices @EEF_Insights and talk about our #IndustrialStrategy and how it is an… https://t.co/pr1jcXU03k
932678012046278663,2017-11-20 18:32:21,It was a real pleasure to welcome President @NAkufoAddo to Downing Street and congratulate him on Ghana’s 60th Anni… https://t.co/kHrlpWmPYI
932668063585095682,2017-11-20 17:52:49,RT @Number10gov: A record increase in research and development investment and a new fund to transform transport connections will create hig…
932598282886500352,2017-11-20 13:15:32,RT @Conservatives: We are investing in research and development because it is one of the best things we can do to make sure businesses can…
932552073580818433,2017-11-20 10:11:54,I’m delighted to be in Birmingham today to launch a £1.7bn Transforming Cities Fund with @PhilipHammondUK… https://t.co/yGmFB5Dv7U
932527246304272384,2017-11-20 08:33:15,Congratulations to The Queen and The Duke of Edinburgh as they celebrate their Platinum Wedding anniversary. They h… https://t.co/RF8sLkpQTI
931273226168225794,2017-11-16 21:30:13,"RT @Number10gov: PM – Great to meet @SwedishPM Löfven ahead of #SocialSummit17 in #Göteborg, and look forward to working together to promot…"
931268310251032576,2017-11-16 21:10:41,Impromptu chat after bumping into my great colleague @BeataSzydlo during dinner in #Göteborg ahead of the… https://t.co/cgG4VKIbEO
931242595359084545,2017-11-16 19:28:31,RT @Number10gov: PM: Housebuilding this year was at its highest level since 2008. But the country needs more houses built and we need them…
931220206504022017,2017-11-16 17:59:33,RT @BarnetCouncil: Prime Minister @theresa_may visited the Stonegrove Estate in Edgware today to announce her new housing pledge and stated…
931218234426175488,2017-11-16 17:51:42,"We want to attract the brightest and best talent, improve people’s skills, and ensure the benefits of tech reach ri… https://t.co/BTgBdB57GP"
931199773960523776,2017-11-16 16:38:21,Housebuilding this year was at its highest level since 2008. But the country needs more houses built and we need th… https://t.co/COOqQvtW4c
931170185649762305,2017-11-16 14:40:47,"RT @CCHQPress: Today, @theresa_may has pledged to make it the government’s mission to build the homes the country needs- helping people to…"
930913754543517696,2017-11-15 21:41:49,"My Government is committed to the UK tech sector, encouraging its continued growth and spreading its benefits acros… https://t.co/Wbd8PxkmPT"
930910458575548416,2017-11-15 21:28:43,"RT @Number10gov: PM at #TechNation reception: Let’s continue to work as partners – businesses, educators, innovators and government – to do…"
930900053115523073,2017-11-15 20:47:22,"RT @Number10gov: PM at #TechNation roundtable: The tech sector is a huge success story for UK, and companies represented here are all part…"
930802152678809600,2017-11-15 14:18:21,"I’m proud that unemployment remains at its lowest rate since 1975. Under this Government we have seen, on average,… https://t.co/MgNRbt9T44"
930793636480118784,2017-11-15 13:44:30,"RT @Conservatives: .@UKLabour are planning a run on the pound, while the @Conservatives are building an economy fit for the future. #PMQs h…"
930727766663852032,2017-11-15 09:22:46,"RT @Number10gov: 👨‍💻 2000 visas for the best talent
📱 Investing £21m to expand @TechCityUK
👩‍⚕️ New £20m fund to help public services
📝 £20…"
930541574781620225,2017-11-14 21:02:54,"On #WorldDiabetesDay I am so pleased to be supporting the work of the brilliant @JDRF in treating, preventing and u… https://t.co/Pq8xrYKfyt"
930490619855859712,2017-11-14 17:40:26,The UK and Scotland must continue to work together to ensure businesses and consumers have the certainty they need… https://t.co/B0pZh1xRXI
930478728316104704,2017-11-14 16:53:10,RT @Number10gov: PM: #InterFaithWeek is a great chance to celebrate faith groups working together for the benefit of our communities. My be…
930372973772582913,2017-11-14 09:52:57,We are approaching a defining moment in the history of our nation and our place in the world. Last night I outlined… https://t.co/sUWL68dKSh
930343126983733248,2017-11-14 07:54:21,"When I was diagnosed with #T1D, it came as a shock. But to all of you with diabetes, on World #Diabetes Day, I want… https://t.co/lQbfSjLWB5"
930073530967973889,2017-11-13 14:03:04,"As we leave the EU, we must do all we can to ensure that UK and EU businesses continue to thrive side-by-side. That… https://t.co/d6TTXcOThL"
930054178382204928,2017-11-13 12:46:10,Bullying is cruel and should never be tolerated in our schools - that’s why we have given them more powers to tackl… https://t.co/3Aetw1zD6Y
929705387309355011,2017-11-12 13:40:12,We will remember them #LestWeForget https://t.co/E2cdGwgbLe
929705196132929536,2017-11-12 13:39:26,I pay tribute not just to our Armed Forces but also to those who stand alongside them in this small act of remembra… https://t.co/58q6ruY1rA
929702874631802881,2017-11-12 13:30:13,It was an honour to attend the #RemembranceSunday service and to lay a wreath in memory of all those who have died… https://t.co/RwR6PKBbpu
929684942191321088,2017-11-12 12:18:57,RT @Number10gov: We will remember them #LestWeForget https://t.co/CBmyAti2r5
928984155337232384,2017-11-10 13:54:16,Women in full time work earn less than men. We are requiring all large employers to publish their gender pay gap. I… https://t.co/uLLttvScmB
928976447875833861,2017-11-10 13:23:39,"I have today set out the date and time of our exit from the European Union - 11pm, 29th March 2019:… https://t.co/Pir68KLAVw"
927999585951322112,2017-11-07 20:41:57,"As we leave the EU, I’ve made it my first priority to protect the rights of EU citizens. Here’s how we want to: https://t.co/W3KuuEPfBd"
927984794683826176,2017-11-07 19:43:10,"We have to stamp out harassment &amp; abuse, that’s why tonight I’m meeting Parliamentary staff with @UniteTheUnion to listen to their concerns."
927968534550007808,2017-11-07 18:38:34,My thoughts are with the friends and family of Carl Sargeant following his tragic death.
927286347278245888,2017-11-05 21:27:47,"RT @Number10gov: PM: Tragic loss of life in Sutherland Springs, Texas. Thoughts and prayers with all those affected by this terrible shooti…"
926828334335516672,2017-11-04 15:07:49,Out in Maidenhead earlier today supporting our Armed Forces. They do an exceptional job. @PoppyLegion https://t.co/sCQvNfbkEH
925735028893605889,2017-11-01 14:43:24,"RT @Conservatives: Because of Labour’s recession we spend £50bn/yr on interest – @UKLabour want to increase debt, meaning less money for pu…"
925120009566859264,2017-10-30 21:59:32,Delighted to see some of Britain's unsung heroes honoured at tonight's @PrideOfBritain awards. https://t.co/2Yq022fkeP
925041702234140673,2017-10-30 16:48:22,"RT @Number10gov: “Our Armed Forces sacrifice so much to keep us safe, and that's why I will be wearing my poppy with pride.” – PM #PoppyApp…"
924742710430494721,2017-10-29 21:00:17,Unwanted sexual behaviour is unacceptable in any walk of life. We must stamp it out. My letter to @HouseofCommons S… https://t.co/aC8gJsAejS
924320489048289280,2017-10-28 17:02:32,Congratulations to the England U17s for winning the #U17WorldCupfinal. Great year for the #YoungLions
923595609906524160,2017-10-26 17:02:07,"RT @Number10gov: PM on the Stevenson Farmer review: “We'll be ensuring that the support is there, I want other employers to do so too.""#Thr…"
923468084664520704,2017-10-26 08:35:23,Great to see yesterday's announcement already leading to more investment in supported housing. https://t.co/TEbUHnoLM4
923444215375331328,2017-10-26 07:00:32,I can announce today that around 2 million public sector workers will receive unprecedented #mentalhealth support. https://t.co/zlZAAhNZgY
923444100535287808,2017-10-26 07:00:04,"Around 300,000 people with a long term #mentalhealth problem are losing their jobs each year. This is unsustainable, unfair and unjust"
923283198070706186,2017-10-25 20:20:42,Congratulations to all involved with the Asian Women of Achievement Awards. Great to meet so many talented women. https://t.co/CBfHiMBBqK
923206710038319105,2017-10-25 15:16:46,RT @Conservatives: @UKLabour would wreck the economy and cause a run on the pound – meaning less money for public services. https://t.co/ML…
923126763089203201,2017-10-25 09:59:05,RT @PhilipHammondUK: Here's my reaction to this morning's @ONS #GDP figures. https://t.co/O7IUepIG9O
922567468492644352,2017-10-23 20:56:39,@CraigAHarman @Ldn_Ambulance @Number10gov I'm delighted your team could come and thank you again for the extraordinary work that you do.
922566835790159874,2017-10-23 20:54:08,"Reception to thank police, fire and ambulance staff, on behalf of the country, for their bravery, professionalism a… https://t.co/9NQZHPuEMl"
922468540845887488,2017-10-23 14:23:33,"Last week, we made progress on #Brexit at #EUCO. This afternoon I will be updating MPs on the negotiations. https://t.co/5ET1jsmcE5"
922123329041035265,2017-10-22 15:31:48,Congratulations to @AbeShinzo on his election success. A close friend and strong partner to the UK. https://t.co/9EhQ8lLAaE
922034192648634373,2017-10-22 09:37:36,"We want to make it easier to buy a home and make the process cheaper, faster &amp; less stressful https://t.co/xdRYMfGMZ9"
921358013352554501,2017-10-20 12:50:43,The UK and the EU must work together to get to an outcome that we can stand behind and that works for all our peopl… https://t.co/CIfyB3Amr5
921304914780925952,2017-10-20 09:19:43,Well done to @willquince @Sandbach @VictoriaPrentis &amp; @kevinhollinrake for their hard work in bringing forward the Parental Bereavement Bill
920981794345930752,2017-10-19 11:55:45,Cup of coffee with @BillClinton in Downing Street this morning where we discussed the situation in Northern Ireland. https://t.co/nfQXvZi9zO
920966938163077121,2017-10-19 10:56:43,Congratulations to the winners at last night's #PinkNewsAwards. We've come a long way on LGBT+ issues but there's s… https://t.co/POKkB35Oot
920961145229463552,2017-10-19 10:33:42,RT @Number10gov: PM: It will take sustained work over time to overcome age old injustices. My pledge this #BlackHistoryMonth is that we wil…
920934823006490624,2017-10-19 08:49:06,"""Putting people first"". My open letter to EU citizens living in the UK #Brexit 

https://t.co/Lz3ayAKtOw"
920760011286073344,2017-10-18 21:14:28,Preparing for #EUCO. Britain has a bright future post-Brexit and this Government is working towards a good deal for… https://t.co/2k0yCnzFzM
920695827290578945,2017-10-18 16:59:25,Wonderful to meet the Canary Girls this afternoon. Their stories of bravery and sacrifice are an inspiration. https://t.co/YkOWpWTFoS
920680085564346368,2017-10-18 15:56:52,Thanks to the @bbctms team for the personalised tupperware. No chance of you walking off with them next time! https://t.co/FkZ1VLXzSS
920630493237993472,2017-10-18 12:39:48,RT @Conservatives: This is what we are doing about the cost of living: https://t.co/3Sa4yDi7ms
920588778737160192,2017-10-18 09:54:03,Figures out today show unemployment at its lowest level since 1975. This Government is getting more and more people… https://t.co/BGjIuqzScq
