,count
don't,2.5526735528851217
article,1.420159712541331
also,0.3215474238732211
set,-0.18927819989276942
employment,1.420159712541331
into,-0.7770648647948886
there's,1.8256248206494952
change,-0.18927819989276942
@conservatives,-0.31444134284677544
let's,0.9093340887753402
thanks,0.12087672841107003
every,-1.0716673800912433
european,0.286456104061951
under,0.40423913971833436
here,0.286456104061951
never,0.18109558840412476
leaders,-0.0012259683898299234
job,0.18109558840412476
she,-0.6518135345309792
figures,0.87424276896407
global,0.5377705323428571
know,-0.08126867606336627
unemployment,0.6919212121701154
fantastic,-0.11763632023424109
most,0.2500884598910763
inflation,2.4473130372272958
affected,0.2500884598910763
read,0.6555535679992406
week,0.04941776442892502
big,0.2500884598910763
term,1.348700748559186
take,-0.5484192363266953
go,0.2500884598910763
taking,-0.03759361256070468
